Datum,Workout-Name,Dauer,Name der Übung,Reihenfolge festlegen,Gewicht,Wiederh.,Entfernung,Sekunden,Notizen,Workout-Notizen,RPE
2021-08-20 15:13:13,"Push",1h 35min,"Lateral Raise (Dumbbell)",1,8.0,10,0,0,"",,
2021-08-20 15:13:13,"Push",1h 35min,"Lateral Raise (Dumbbell)",2,8.0,10,0,0,,,
2021-08-20 15:13:13,"Push",1h 35min,"Lateral Raise (Dumbbell)",3,8.0,10,0,0,,,
2021-08-20 15:13:13,"Push",1h 35min,"Triceps Pushdown (Cable - Straight Bar)",1,21.25,10,0,0,"",,
2021-08-20 15:13:13,"Push",1h 35min,"Triceps Pushdown (Cable - Straight Bar)",2,21.25,10,0,0,,,
2021-08-20 15:13:13,"Push",1h 35min,"Triceps Pushdown (Cable - Straight Bar)",3,21.25,10,0,0,,,
2021-08-20 15:13:13,"Push",1h 35min,"Triceps Extension (Cable)",1,7.5,10,0,0,"",,
2021-08-20 15:13:13,"Push",1h 35min,"Triceps Extension (Cable)",2,5.0,9,0,0,,,
2021-08-20 15:13:13,"Push",1h 35min,"Triceps Extension (Cable)",3,5.0,7,0,0,,,
2021-08-22 18:37:59,"Pull",1h 15min,"Seated Row (Cable)",1,20.0,10,0,0,"","",
2021-08-22 18:37:59,"Pull",1h 15min,"Seated Row (Cable)",2,35.0,10,0,0,,,
2021-08-22 18:37:59,"Pull",1h 15min,"Seated Row (Cable)",3,30.0,10,0,0,,,
2021-08-22 18:37:59,"Pull",1h 15min,"Seated Row (Cable)",4,30.0,10,0,0,,,
2021-08-22 18:37:59,"Pull",1h 15min,"Pull Up (Assisted)",1,20.0,10,0,0,"",,
2021-08-22 18:37:59,"Pull",1h 15min,"Pull Up (Assisted)",2,20.0,10,0,0,,,
2021-08-22 18:37:59,"Pull",1h 15min,"Pull Up (Assisted)",3,20.0,10,0,0,,,
2021-08-22 18:37:59,"Pull",1h 15min,"Lat Pulldown - Wide Grip (Cable)",1,42.5,10,0,0,"",,
2021-08-22 18:37:59,"Pull",1h 15min,"Lat Pulldown - Wide Grip (Cable)",2,42.5,10,0,0,,,
2021-08-22 18:37:59,"Pull",1h 15min,"Lat Pulldown - Wide Grip (Cable)",3,42.5,10,0,0,,,
2021-08-22 18:37:59,"Pull",1h 15min,"Bicep Curl (Dumbbell)",1,10.0,10,0,0,"",,
2021-08-22 18:37:59,"Pull",1h 15min,"Bicep Curl (Dumbbell)",2,10.0,10,0,0,,,
2021-08-22 18:37:59,"Pull",1h 15min,"Bicep Curl (Dumbbell)",3,10.0,10,0,0,,,
2021-08-22 18:37:59,"Pull",1h 15min,"Bicep Curl (Machine)",1,32.0,10,0,0,"",,
2021-08-22 18:37:59,"Pull",1h 15min,"Bicep Curl (Machine)",2,32.0,10,0,0,,,
2021-08-22 18:37:59,"Pull",1h 15min,"Bicep Curl (Machine)",3,32.0,10,0,0,,,
2021-08-22 18:37:59,"Pull",1h 15min,"Concentration Curl (Dumbbell)",1,8.0,10,0,0,"",,
2021-08-22 18:37:59,"Pull",1h 15min,"Concentration Curl (Dumbbell)",2,6.0,10,0,0,,,
2021-08-22 18:37:59,"Pull",1h 15min,"Concentration Curl (Dumbbell)",3,6.0,10,0,0,,,
2021-08-22 18:37:59,"Pull",1h 15min,"Bent Over One Arm Row (Dumbbell)",1,14.0,10,0,0,"",,
2021-08-22 18:37:59,"Pull",1h 15min,"Bent Over One Arm Row (Dumbbell)",2,14.0,10,0,0,,,
2021-08-22 18:37:59,"Pull",1h 15min,"Bent Over One Arm Row (Dumbbell)",3,14.0,10,0,0,,,
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Leg Extension (Machine)",1,40.0,10,0,0,"","",
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Leg Extension (Machine)",2,63.0,10,0,0,,,
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Leg Extension (Machine)",3,63.0,10,0,0,,,
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Leg Extension (Machine)",4,63.0,10,0,0,,,
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Squat (Barbell)",1,60.0,10,0,0,"",,
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Squat (Barbell)",2,60.0,10,0,0,,,
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Squat (Barbell)",3,60.0,10,0,0,,,
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Leg Press",1,153.0,10,0,0,"",,
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Leg Press",2,153.0,10,0,0,,,
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Leg Press",3,153.0,10,0,0,,,
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Romanian Deadlift (Barbell)",1,50.0,10,0,0,"",,
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Romanian Deadlift (Barbell)",2,50.0,10,0,0,,,
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Romanian Deadlift (Barbell)",3,50.0,10,0,0,,,
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Lying Leg Curl (Machine)",1,30.0,10,0,0,"",,
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Lying Leg Curl (Machine)",2,30.0,10,0,0,,,
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Lying Leg Curl (Machine)",3,30.0,10,0,0,,,
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Knee Raise (Captain's Chair)",1,0.0,10,0,0,"",,
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Knee Raise (Captain's Chair)",2,0.0,10,0,0,,,
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Knee Raise (Captain's Chair)",3,0.0,10,0,0,,,
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Crunch (Machine)",1,15.0,10,0,0,"",,
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Crunch (Machine)",2,15.0,10,0,0,,,
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Crunch (Machine)",3,15.0,10,0,0,,,
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Decline Crunch",1,20.0,6,0,0,"",,
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Decline Crunch",2,15.0,6,0,0,,,
2021-08-24 14:51:30,"Legs and Core",1h 23min,"Decline Crunch",3,10.0,10,0,0,,,
2021-08-26 15:48:46,"Push",1h 9min,"Bench Press (Barbell)",1,60.0,10,0,0,"","",
2021-08-26 15:48:46,"Push",1h 9min,"Bench Press (Barbell)",2,60.0,7,0,0,,,
2021-08-26 15:48:46,"Push",1h 9min,"Bench Press (Barbell)",3,50.0,10,0,0,,,
2021-08-26 15:48:46,"Push",1h 9min,"Iso-Lateral Chest Press (Machine)",1,43.6,10,0,0,"",,
2021-08-26 15:48:46,"Push",1h 9min,"Iso-Lateral Chest Press (Machine)",2,43.6,10,0,0,,,
2021-08-26 15:48:46,"Push",1h 9min,"Iso-Lateral Chest Press (Machine)",3,43.6,10,0,0,,,
2021-08-26 15:48:46,"Push",1h 9min,"Chest Fly",1,60.0,9,0,0,"",,
2021-08-26 15:48:46,"Push",1h 9min,"Chest Fly",2,52.5,8,0,0,,,
2021-08-26 15:48:46,"Push",1h 9min,"Chest Fly",3,50.0,10,0,0,,,
2021-08-26 15:48:46,"Push",1h 9min,"Chest Dip",1,0.0,10,0,0,"",,
2021-08-26 15:48:46,"Push",1h 9min,"Chest Dip",2,0.0,10,0,0,,,
2021-08-26 15:48:46,"Push",1h 9min,"Chest Dip",3,0.0,8,0,0,,,
2021-08-26 15:48:46,"Push",1h 9min,"Lateral Raise (Dumbbell)",1,8.0,10,0,0,"",,
2021-08-26 15:48:46,"Push",1h 9min,"Lateral Raise (Dumbbell)",2,8.0,10,0,0,,,
2021-08-26 15:48:46,"Push",1h 9min,"Lateral Raise (Dumbbell)",3,8.0,10,0,0,,,
2021-08-26 15:48:46,"Push",1h 9min,"Triceps Pushdown (Cable - Straight Bar)",1,21.25,10,0,0,"",,
2021-08-26 15:48:46,"Push",1h 9min,"Triceps Pushdown (Cable - Straight Bar)",2,21.25,10,0,0,,,
2021-08-26 15:48:46,"Push",1h 9min,"Triceps Pushdown (Cable - Straight Bar)",3,25.0,10,0,0,,,
2021-08-26 15:48:46,"Push",1h 9min,"Triceps Extension (Cable)",1,7.5,10,0,0,"",,
2021-08-26 15:48:46,"Push",1h 9min,"Triceps Extension (Cable)",2,5.0,10,0,0,,,
2021-08-26 15:48:46,"Push",1h 9min,"Triceps Extension (Cable)",3,5.0,10,0,0,,,
2021-08-26 15:48:46,"Push",1h 9min,"Cable Kickback",1,5.0,10,0,0,"",,
2021-08-26 15:48:46,"Push",1h 9min,"Cable Kickback",2,2.5,10,0,0,,,
2021-08-26 15:48:46,"Push",1h 9min,"Cable Kickback",3,2.5,10,0,0,,,
2021-08-27 16:21:45,"Pull",57min,"Seated Row (Cable)",1,17.5,10,0,0,"","",
2021-08-27 16:21:45,"Pull",57min,"Seated Row (Cable)",2,30.0,10,0,0,,,
2021-08-27 16:21:45,"Pull",57min,"Seated Row (Cable)",3,25.0,10,0,0,,,
2021-08-27 16:21:45,"Pull",57min,"Seated Row (Cable)",4,25.0,10,0,0,,,
2021-08-27 16:21:45,"Pull",57min,"Pull Up (Assisted)",1,15.0,10,0,0,"",,
2021-08-27 16:21:45,"Pull",57min,"Pull Up (Assisted)",2,20.0,10,0,0,,,
2021-08-27 16:21:45,"Pull",57min,"Pull Up (Assisted)",3,20.0,10,0,0,,,
2021-08-27 16:21:45,"Pull",57min,"Lat Pulldown - Wide Grip (Cable)",1,50.0,10,0,0,"",,
2021-08-27 16:21:45,"Pull",57min,"Lat Pulldown - Wide Grip (Cable)",2,50.0,10,0,0,,,
2021-08-27 16:21:45,"Pull",57min,"Lat Pulldown - Wide Grip (Cable)",3,50.0,10,0,0,,,
2021-08-27 16:21:45,"Pull",57min,"Bicep Curl (Machine)",1,39.0,10,0,0,"",,
2021-08-27 16:21:45,"Pull",57min,"Bicep Curl (Machine)",2,32.0,10,0,0,,,
2021-08-27 16:21:45,"Pull",57min,"Bicep Curl (Machine)",3,32.0,10,0,0,,,
2021-08-27 16:21:45,"Pull",57min,"Concentration Curl (Dumbbell)",1,8.0,10,0,0,"",,
2021-08-27 16:21:45,"Pull",57min,"Concentration Curl (Dumbbell)",2,6.0,10,0,0,,,
2021-08-27 16:21:45,"Pull",57min,"Concentration Curl (Dumbbell)",3,6.0,10,0,0,,,
2021-08-27 16:21:45,"Pull",57min,"Hammer Curl (Dumbbell)",1,8.0,10,0,0,"",,
2021-08-27 16:21:45,"Pull",57min,"Hammer Curl (Dumbbell)",2,8.0,10,0,0,,,
2021-08-27 16:21:45,"Pull",57min,"Hammer Curl (Dumbbell)",3,8.0,8,0,0,,,
2021-08-30 14:18:59,"Legs and Core",1h 19min,"Leg Extension (Machine)",1,41.0,10,0,0,"","",
2021-08-30 14:18:59,"Legs and Core",1h 19min,"Leg Extension (Machine)",2,72.0,10,0,0,,,
2021-08-30 14:18:59,"Legs and Core",1h 19min,"Leg Extension (Machine)",3,74.5,10,0,0,,,
2021-08-30 14:18:59,"Legs and Core",1h 19min,"Leg Extension (Machine)",4,74.5,10,0,0,,,
2021-08-30 14:18:59,"Legs and Core",1h 19min,"Squat (Barbell)",1,70.0,10,0,0,"",,
2021-08-30 14:18:59,"Legs and Core",1h 19min,"Squat (Barbell)",2,70.0,10,0,0,,,
2021-08-30 14:18:59,"Legs and Core",1h 19min,"Squat (Barbell)",3,70.0,10,0,0,,,
2021-08-30 14:18:59,"Legs and Core",1h 19min,"Romanian Deadlift (Barbell)",1,50.0,10,0,0,"",,
2021-08-30 14:18:59,"Legs and Core",1h 19min,"Romanian Deadlift (Barbell)",2,50.0,10,0,0,,,
2021-08-30 14:18:59,"Legs and Core",1h 19min,"Romanian Deadlift (Barbell)",3,50.0,10,0,0,,,
2021-08-30 14:18:59,"Legs and Core",1h 19min,"Lying Leg Curl (Machine)",1,35.0,10,0,0,"",,
2021-08-30 14:18:59,"Legs and Core",1h 19min,"Lying Leg Curl (Machine)",2,30.0,10,0,0,,,
2021-08-30 14:18:59,"Legs and Core",1h 19min,"Lying Leg Curl (Machine)",3,30.0,10,0,0,,,
2021-08-30 14:18:59,"Legs and Core",1h 19min,"Leg Press",1,133.0,10,0,0,"",,
2021-08-30 14:18:59,"Legs and Core",1h 19min,"Leg Press",2,133.0,10,0,0,,,
2021-08-30 14:18:59,"Legs and Core",1h 19min,"Leg Press",3,133.0,10,0,0,,,
2021-08-30 14:18:59,"Legs and Core",1h 19min,"Knee Raise (Captain's Chair)",1,0.0,10,0,0,"",,
2021-08-30 14:18:59,"Legs and Core",1h 19min,"Knee Raise (Captain's Chair)",2,0.0,10,0,0,,,
2021-08-30 14:18:59,"Legs and Core",1h 19min,"Knee Raise (Captain's Chair)",3,0.0,10,0,0,,,
2021-08-30 14:18:59,"Legs and Core",1h 19min,"Crunch (Machine)",1,10.0,10,0,0,"",,
2021-08-30 14:18:59,"Legs and Core",1h 19min,"Crunch (Machine)",2,10.0,10,0,0,,,
2021-08-30 14:18:59,"Legs and Core",1h 19min,"Crunch (Machine)",3,10.0,10,0,0,,,
2021-09-02 12:54:37,"Push",1h 22min,"Bench Press (Barbell)",1,20.0,10,0,0,"","",
2021-09-02 12:54:37,"Push",1h 22min,"Bench Press (Barbell)",2,60.0,10,0,0,,,
2021-09-02 12:54:37,"Push",1h 22min,"Bench Press (Barbell)",3,60.0,8,0,0,,,
2021-09-02 12:54:37,"Push",1h 22min,"Bench Press (Barbell)",4,50.0,10,0,0,,,
2021-09-02 12:54:37,"Push",1h 22min,"Iso-Lateral Chest Press (Machine)",1,43.6,12,0,0,"",,
2021-09-02 12:54:37,"Push",1h 22min,"Iso-Lateral Chest Press (Machine)",2,43.6,10,0,0,,,
2021-09-02 12:54:37,"Push",1h 22min,"Iso-Lateral Chest Press (Machine)",3,43.6,10,0,0,,,
2021-09-02 12:54:37,"Push",1h 22min,"Chest Fly",1,60.0,10,0,0,"",,
2021-09-02 12:54:37,"Push",1h 22min,"Chest Fly",2,60.0,10,0,0,,,
2021-09-02 12:54:37,"Push",1h 22min,"Chest Fly",3,55.0,9,0,0,,,
2021-09-02 12:54:37,"Push",1h 22min,"Chest Dip",1,0.0,10,0,0,"",,
2021-09-02 12:54:37,"Push",1h 22min,"Chest Dip",2,0.0,10,0,0,,,
2021-09-02 12:54:37,"Push",1h 22min,"Chest Dip",3,0.0,10,0,0,,,
2021-09-02 12:54:37,"Push",1h 22min,"Lateral Raise (Dumbbell)",1,8.0,10,0,0,"",,
2021-09-02 12:54:37,"Push",1h 22min,"Lateral Raise (Dumbbell)",2,8.0,10,0,0,,,
2021-09-02 12:54:37,"Push",1h 22min,"Lateral Raise (Dumbbell)",3,8.0,10,0,0,,,
2021-09-02 12:54:37,"Push",1h 22min,"Triceps Pushdown (Cable - Straight Bar)",1,25.0,10,0,0,"",,
2021-09-02 12:54:37,"Push",1h 22min,"Triceps Pushdown (Cable - Straight Bar)",2,25.0,10,0,0,,,
2021-09-02 12:54:37,"Push",1h 22min,"Triceps Pushdown (Cable - Straight Bar)",3,25.0,10,0,0,,,
2021-09-02 12:54:37,"Push",1h 22min,"Triceps Extension (Cable)",1,8.5,8,0,0,"",,
2021-09-02 12:54:37,"Push",1h 22min,"Triceps Extension (Cable)",2,5.0,10,0,0,,,
2021-09-02 12:54:37,"Push",1h 22min,"Triceps Extension (Cable)",3,5.0,10,0,0,,,
2021-09-02 12:54:37,"Push",1h 22min,"Cable Kickback",1,5.0,10,0,0,"",,
2021-09-02 12:54:37,"Push",1h 22min,"Cable Kickback",2,5.0,10,0,0,,,
2021-09-02 12:54:37,"Push",1h 22min,"Cable Kickback",3,5.0,10,0,0,,,
2021-09-03 15:08:45,"Nachmittags-Workout",1h 31min,"Incline Bench Press (Barbell)",1,20.0,12,0,0,"","",
2021-09-03 15:08:45,"Nachmittags-Workout",1h 31min,"Incline Bench Press (Barbell)",2,40.0,10,0,0,,,
2021-09-03 15:08:45,"Nachmittags-Workout",1h 31min,"Incline Bench Press (Barbell)",3,50.0,8,0,0,,,
2021-09-03 15:08:45,"Nachmittags-Workout",1h 31min,"Incline Bench Press (Barbell)",4,50.0,8,0,0,,,
2021-09-03 15:08:45,"Nachmittags-Workout",1h 31min,"Incline Bench Press (Barbell)",5,50.0,8,0,0,,,
2021-09-03 15:08:45,"Nachmittags-Workout",1h 31min,"Overhead Press (Barbell)",1,30.0,8,0,0,"",,
2021-09-03 15:08:45,"Nachmittags-Workout",1h 31min,"Overhead Press (Barbell)",2,30.0,6,0,0,,,
2021-09-03 15:08:45,"Nachmittags-Workout",1h 31min,"Overhead Press (Barbell)",3,30.0,5,0,0,,,
2021-09-03 15:08:45,"Nachmittags-Workout",1h 31min,"Overhead Press (Barbell)",4,30.0,4,0,0,,,
2021-09-03 15:08:45,"Nachmittags-Workout",1h 31min,"Lateral Raise (Dumbbell)",1,7.5,10,0,0,"",,
2021-09-03 15:08:45,"Nachmittags-Workout",1h 31min,"Lateral Raise (Dumbbell)",2,7.5,15,0,0,,,
2021-09-03 15:08:45,"Nachmittags-Workout",1h 31min,"Lateral Raise (Dumbbell)",3,7.5,10,0,0,,,
2021-09-03 15:08:45,"Nachmittags-Workout",1h 31min,"Chest Dip",1,0.0,10,0,0,"",,
2021-09-03 15:08:45,"Nachmittags-Workout",1h 31min,"Chest Dip",2,0.0,10,0,0,,,
2021-09-03 15:08:45,"Nachmittags-Workout",1h 31min,"Chest Dip",3,0.0,9,0,0,,,
2021-09-03 15:08:45,"Nachmittags-Workout",1h 31min,"Chest Press (Machine)",1,40.0,10,0,0,"",,
2021-09-03 15:08:45,"Nachmittags-Workout",1h 31min,"Chest Press (Machine)",2,40.0,10,0,0,,,
2021-09-03 15:08:45,"Nachmittags-Workout",1h 31min,"Chest Press (Machine)",3,40.0,10,0,0,,,
2021-09-07 14:21:09,"Pull",1h 19min,"Seated Row (Cable)",1,17.5,10,0,0,"","",
2021-09-07 14:21:09,"Pull",1h 19min,"Seated Row (Cable)",2,25.0,10,0,0,,,
2021-09-07 14:21:09,"Pull",1h 19min,"Seated Row (Cable)",3,25.0,10,0,0,,,
2021-09-07 14:21:09,"Pull",1h 19min,"Seated Row (Cable)",4,25.0,10,0,0,,,
2021-09-07 14:21:09,"Pull",1h 19min,"Pull Up (Assisted)",1,15.0,10,0,0,"",,
2021-09-07 14:21:09,"Pull",1h 19min,"Pull Up (Assisted)",2,15.0,10,0,0,,,
2021-09-07 14:21:09,"Pull",1h 19min,"Pull Up (Assisted)",3,15.0,10,0,0,,,
2021-09-07 14:21:09,"Pull",1h 19min,"Lat Pulldown - Wide Grip (Cable)",1,50.0,10,0,0,"",,
2021-09-07 14:21:09,"Pull",1h 19min,"Lat Pulldown - Wide Grip (Cable)",2,50.0,10,0,0,,,
2021-09-07 14:21:09,"Pull",1h 19min,"Lat Pulldown - Wide Grip (Cable)",3,50.0,10,0,0,,,
2021-09-07 14:21:09,"Pull",1h 19min,"Bicep Curl (Barbell)",1,17.5,10,0,0,"",,
2021-09-07 14:21:09,"Pull",1h 19min,"Bicep Curl (Barbell)",2,17.5,10,0,0,,,
2021-09-07 14:21:09,"Pull",1h 19min,"Bicep Curl (Barbell)",3,20.0,10,0,0,,,
2021-09-07 14:21:09,"Pull",1h 19min,"Bicep Curl (Machine)",1,32.0,10,0,0,"",,
2021-09-07 14:21:09,"Pull",1h 19min,"Bicep Curl (Machine)",2,32.0,10,0,0,,,
2021-09-07 14:21:09,"Pull",1h 19min,"Bicep Curl (Machine)",3,32.0,10,0,0,,,
2021-09-07 14:21:09,"Pull",1h 19min,"Concentration Curl (Dumbbell)",1,8.0,8,0,0,"",,
2021-09-07 14:21:09,"Pull",1h 19min,"Concentration Curl (Dumbbell)",2,6.0,10,0,0,,,
2021-09-07 14:21:09,"Pull",1h 19min,"Concentration Curl (Dumbbell)",3,6.0,9,0,0,,,
2021-09-07 14:21:09,"Pull",1h 19min,"Hammer Curl (Dumbbell)",1,8.0,8,0,0,"",,
2021-09-07 14:21:09,"Pull",1h 19min,"Hammer Curl (Dumbbell)",2,8.0,8,0,0,,,
2021-09-07 14:21:09,"Pull",1h 19min,"Hammer Curl (Dumbbell)",3,8.0,8,0,0,,,
2021-09-07 14:21:09,"Pull",1h 19min,"Hammer Curl (Dumbbell)",4,6.0,10,0,0,,,
2021-09-07 14:21:09,"Pull",1h 19min,"Hammer Curl (Dumbbell)",5,4.0,25,0,0,,,
2021-09-09 22:04:11,"Push",1h 13min,"Bench Press (Barbell)",1,20.0,10,0,0,"","",
2021-09-09 22:04:11,"Push",1h 13min,"Bench Press (Barbell)",2,55.0,10,0,0,,,
2021-09-09 22:04:11,"Push",1h 13min,"Bench Press (Barbell)",3,55.0,10,0,0,,,
2021-09-09 22:04:11,"Push",1h 13min,"Bench Press (Barbell)",4,60.0,10,0,0,,,
2021-09-09 22:04:11,"Push",1h 13min,"Iso-Lateral Chest Press (Machine)",1,43.6,10,0,0,"",,
2021-09-09 22:04:11,"Push",1h 13min,"Iso-Lateral Chest Press (Machine)",2,43.6,10,0,0,,,
2021-09-09 22:04:11,"Push",1h 13min,"Iso-Lateral Chest Press (Machine)",3,43.6,10,0,0,,,
2021-09-09 22:04:11,"Push",1h 13min,"Chest Fly",1,57.5,10,0,0,"",,
2021-09-09 22:04:11,"Push",1h 13min,"Chest Fly",2,57.5,8,0,0,,,
2021-09-09 22:04:11,"Push",1h 13min,"Chest Fly",3,55.0,8,0,0,,,
2021-09-09 22:04:11,"Push",1h 13min,"Chest Dip",1,0.0,10,0,0,"",,
2021-09-09 22:04:11,"Push",1h 13min,"Chest Dip",2,0.0,10,0,0,,,
2021-09-09 22:04:11,"Push",1h 13min,"Chest Dip",3,0.0,8,0,0,,,
2021-09-09 22:04:11,"Push",1h 13min,"Lateral Raise (Dumbbell)",1,8.0,10,0,0,"",,
2021-09-09 22:04:11,"Push",1h 13min,"Lateral Raise (Dumbbell)",2,8.0,10,0,0,,,
2021-09-09 22:04:11,"Push",1h 13min,"Lateral Raise (Dumbbell)",3,8.0,10,0,0,,,
2021-09-09 22:04:11,"Push",1h 13min,"Triceps Pushdown (Cable - Straight Bar)",1,21.25,10,0,0,"",,
2021-09-09 22:04:11,"Push",1h 13min,"Triceps Pushdown (Cable - Straight Bar)",2,21.25,10,0,0,,,
2021-09-09 22:04:11,"Push",1h 13min,"Triceps Pushdown (Cable - Straight Bar)",3,21.25,10,0,0,,,
2021-09-09 22:04:11,"Push",1h 13min,"Triceps Extension (Cable)",1,5.0,10,0,0,"",,
2021-09-09 22:04:11,"Push",1h 13min,"Triceps Extension (Cable)",2,5.0,10,0,0,,,
2021-09-09 22:04:11,"Push",1h 13min,"Triceps Extension (Cable)",3,5.0,10,0,0,,,
2021-09-09 22:04:11,"Push",1h 13min,"Cable Kickback",1,5.0,10,0,0,"",,
2021-09-09 22:04:11,"Push",1h 13min,"Cable Kickback",2,5.0,10,0,0,,,
2021-09-09 22:04:11,"Push",1h 13min,"Cable Kickback",3,5.0,10,0,0,,,
2021-09-10 16:02:30,"Legs and Core",59min,"Squat (Barbell)",1,50.0,10,0,0,"","",
2021-09-10 16:02:30,"Legs and Core",59min,"Squat (Barbell)",2,50.0,10,0,0,,,
2021-09-10 16:02:30,"Legs and Core",59min,"Squat (Barbell)",3,50.0,10,0,0,,,
2021-09-10 16:02:30,"Legs and Core",59min,"Romanian Deadlift (Barbell)",1,50.0,10,0,0,"",,
2021-09-10 16:02:30,"Legs and Core",59min,"Romanian Deadlift (Barbell)",2,50.0,10,0,0,,,
2021-09-10 16:02:30,"Legs and Core",59min,"Romanian Deadlift (Barbell)",3,50.0,10,0,0,,,
2021-09-10 16:02:30,"Legs and Core",59min,"Leg Press",1,103.0,10,0,0,"",,
2021-09-10 16:02:30,"Legs and Core",59min,"Leg Press",2,123.0,15,0,0,,,
2021-09-10 16:02:30,"Legs and Core",59min,"Leg Press",3,103.0,15,0,0,,,
2021-09-10 16:02:30,"Legs and Core",59min,"Leg Press",4,53.0,25,0,0,,,
2021-09-10 16:02:30,"Legs and Core",59min,"Crunch (Machine)",1,15.0,10,0,0,"",,
2021-09-10 16:02:30,"Legs and Core",59min,"Crunch (Machine)",2,15.0,10,0,0,,,
2021-09-10 16:02:30,"Legs and Core",59min,"Crunch (Machine)",3,15.0,10,0,0,,,
2021-09-10 16:02:30,"Legs and Core",59min,"Standing Calf Raise (Machine)",1,105.0,6,0,0,"",,
2021-09-10 16:02:30,"Legs and Core",59min,"Standing Calf Raise (Machine)",2,75.0,14,0,0,,,
2021-09-14 14:48:08,"Pull",1h 33min,"Seated Row (Cable)",1,17.5,10,0,0,"","",
2021-09-14 14:48:08,"Pull",1h 33min,"Seated Row (Cable)",2,25.0,10,0,0,,,
2021-09-14 14:48:08,"Pull",1h 33min,"Seated Row (Cable)",3,25.0,10,0,0,,,
2021-09-14 14:48:08,"Pull",1h 33min,"Seated Row (Cable)",4,25.0,10,0,0,,,
2021-09-14 14:48:08,"Pull",1h 33min,"Lat Pulldown - Wide Grip (Cable)",1,60.0,10,0,0,"",,
2021-09-14 14:48:08,"Pull",1h 33min,"Lat Pulldown - Wide Grip (Cable)",2,60.0,10,0,0,,,
2021-09-14 14:48:08,"Pull",1h 33min,"Lat Pulldown - Wide Grip (Cable)",3,60.0,10,0,0,,,
2021-09-14 14:48:08,"Pull",1h 33min,"Pull Up (Assisted)",1,20.0,10,0,0,"",,
2021-09-14 14:48:08,"Pull",1h 33min,"Pull Up (Assisted)",2,20.0,10,0,0,,,
2021-09-14 14:48:08,"Pull",1h 33min,"Pull Up (Assisted)",3,20.0,10,0,0,,,
2021-09-14 14:48:08,"Pull",1h 33min,"Bicep Curl (Barbell)",1,20.0,10,0,0,"",,
2021-09-14 14:48:08,"Pull",1h 33min,"Bicep Curl (Barbell)",2,20.0,10,0,0,,,
2021-09-14 14:48:08,"Pull",1h 33min,"Bicep Curl (Barbell)",3,20.0,10,0,0,,,
2021-09-14 14:48:08,"Pull",1h 33min,"Concentration Curl (Dumbbell)",1,6.0,10,0,0,"",,
2021-09-14 14:48:08,"Pull",1h 33min,"Concentration Curl (Dumbbell)",2,6.0,10,0,0,,,
2021-09-14 14:48:08,"Pull",1h 33min,"Concentration Curl (Dumbbell)",3,6.0,10,0,0,,,
2021-09-14 14:48:08,"Pull",1h 33min,"Hammer Curl (Dumbbell)",1,8.0,10,0,0,"",,
2021-09-14 14:48:08,"Pull",1h 33min,"Hammer Curl (Dumbbell)",2,8.0,10,0,0,,,
2021-09-14 14:48:08,"Pull",1h 33min,"Hammer Curl (Dumbbell)",3,8.0,10,0,0,,,
2021-09-14 14:48:08,"Pull",1h 33min,"Bicep Curl (Machine)",1,34.5,10,0,0,"",,
2021-09-14 14:48:08,"Pull",1h 33min,"Bicep Curl (Machine)",2,32.0,9,0,0,,,
2021-09-14 14:48:08,"Pull",1h 33min,"Bicep Curl (Machine)",3,25.0,5,0,0,,,
2021-09-14 14:48:08,"Pull",1h 33min,"Bicep Curl (Machine)",4,18.0,9,0,0,,,
2021-09-14 14:48:08,"Pull",1h 33min,"Bicep Curl (Machine)",5,10.0,8,0,0,,,
2021-09-16 10:18:07,"Push",1h 29min,"Incline Bench Press (Dumbbell)",1,15.0,10,0,0,"","",
2021-09-16 10:18:07,"Push",1h 29min,"Incline Bench Press (Dumbbell)",2,17.5,10,0,0,,,
2021-09-16 10:18:07,"Push",1h 29min,"Incline Bench Press (Dumbbell)",3,17.5,10,0,0,,,
2021-09-16 10:18:07,"Push",1h 29min,"Chest Dip",1,0.0,10,0,0,"",,
